run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
6/21/2017 1:26:59 PM,201704,ABERDEEN,DENMARK,COPENHAGEN,SAS,S,38,0,89.47368421,2.631578947,5.263157895,2.631578947,0,0,7.76316,0,70,90,5.042857143
6/21/2017 1:26:59 PM,201704,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,S,36,0,97.22222222,2.777777778,0,0,0,0,3.77778,0,46,69.56521739,38.5
6/21/2017 1:26:59 PM,201704,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,S,112,0,78.57142857,13.39285714,5.357142857,2.678571429,0,0,9.63393,0,157,82.80254777,6.318471338
6/21/2017 1:26:59 PM,201704,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,S,115,0,79.13043478,17.39130435,2.608695652,0.869565217,0,0,9.03478,0,118,90.6779661,7.813559322
6/21/2017 1:26:59 PM,201704,ABERDEEN,HUNGARY,BUDAPEST,WIZZ AIR,S,2,0,50,50,0,0,0,0,15.5,0,0,0,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),S,34,0,85.29411765,5.882352941,5.882352941,2.941176471,0,0,9.17647,0,0,0,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,ICELAND,KEFLAVIK,ICELANDAIR,S,0,0,0,0,0,0,0,0,0,0,34,91.17647059,4.294117647
6/21/2017 1:26:59 PM,201704,ABERDEEN,ICELAND,KEFLAVIK,WIZZ AIR,S,1,0,100,0,0,0,0,0,6,0,0,0,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,94,0,90.42553192,2.127659574,1.063829787,6.382978723,0,0,9.57447,0,60,90,5.883333333
6/21/2017 1:26:59 PM,201704,ABERDEEN,NETHERLANDS,AMSTERDAM,EASYJET AIRLINE COMPANY LTD,S,0,0,0,0,0,0,0,0,0,0,1,100,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,S,118,0,85.59322034,10.16949153,2.542372881,1.694915254,0,0,7.83051,0,299,91.30434783,4.43812709
6/21/2017 1:26:59 PM,201704,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,122,0,76.2295082,13.93442623,7.37704918,2.459016393,0,0,13.2623,0,0,0,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,S,80,0,82.5,7.5,10,0,0,0,8.3875,0,92,86.95652174,5.782608696
6/21/2017 1:26:59 PM,201704,ABERDEEN,NORWAY,HAUGESUND,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,24,41.66666667,18.70833333
6/21/2017 1:26:59 PM,201704,ABERDEEN,NORWAY,OSLO (GARDERMOEN),BMI REGIONAL,S,32,0,78.125,9.375,6.25,6.25,0,0,17.875,0,45,60,42.95555556
6/21/2017 1:26:59 PM,201704,ABERDEEN,NORWAY,OSLO (GARDERMOEN),SAS,S,39,0,69.23076923,20.51282051,7.692307692,2.564102564,0,0,14.23077,0,50,46,18.74
6/21/2017 1:26:59 PM,201704,ABERDEEN,NORWAY,STAVANGER,SAS,S,107,0,85.04672897,6.542056075,3.738317757,4.672897196,0,0,10.17757,0,102,84.31372549,8.303921569
6/21/2017 1:26:59 PM,201704,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,S,72,0,90.27777778,6.944444444,0,2.777777778,0,0,7.79167,0,140,95.71428571,2.014285714
6/21/2017 1:26:59 PM,201704,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,22,0,100,0,0,0,0,0,0.90909,0,18,100,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,15,0,20,33.33333333,46.66666667,0,0,0,29.6,0,0,0,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,SPAIN,ALICANTE,RYANAIR,S,18,0,16.66666667,38.88888889,44.44444444,0,0,0,28.44444,0,0,0,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,SPAIN,MALAGA,RYANAIR,S,18,0,55.55555556,16.66666667,22.22222222,0,5.555555556,0,29.77778,0,0,0,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,SPAIN(CANARY ISLANDS),LAS PALMAS,THOMSON AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,1,100,13
6/21/2017 1:26:59 PM,201704,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),THOMSON AIRWAYS LTD,C,18,0,100,0,0,0,0,0,2.33333,0,18,88.88888889,5.666666667
6/21/2017 1:26:59 PM,201704,ABERDEEN,SWEDEN,STOCKHOLM (ARLANDA),SAS,S,1,0,0,0,0,100,0,0,64,0,0,0,0
6/21/2017 1:26:59 PM,201704,ABERDEEN,SWITZERLAND,GENEVA,EASYJET AIRLINE COMPANY LTD,S,6,0,16.66666667,50,33.33333333,0,0,0,24.33333,0,6,100,3.166666667
