run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
30/01/2019 15:50,201811,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,18,0,0,16.666667,50.000000,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.555556,16,100.000000,2.625000
30/01/2019 15:50,201811,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,75.000000,20.750000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,45,0,0,0.000000,64.444444,20.000000,2.222222,11.111111,2.222222,0.000000,0.000000,0.000000,0.000000,0.000000,6.733333,60,90.000000,7.033333
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,AVANTI AIR BEDARFSFLUGGES,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.000000,0,0.000000,0.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,155,0,2,1.273885,52.229299,31.210191,4.458599,4.458599,3.821656,1.273885,0.000000,0.000000,0.000000,1.273885,9.335484,156,81.410256,7.512821
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,S,50,0,0,10.000000,46.000000,22.000000,12.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.940000,58,79.310345,14.465517
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,AVANTI AIR BEDARFSFLUGGES,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.000000,0,0.000000,0.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,5,0,1,0.000000,16.666667,33.333333,16.666667,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,15.800000,45,60.000000,36.488889
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,123.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0,0.000000,0.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,GLASGOW,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,102.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,29.500000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,FLYBE LTD,S,125,0,7,4.545455,43.939394,27.272727,6.060606,7.575758,5.303030,0.000000,0.000000,0.000000,0.000000,5.303030,10.912000,113,50.442478,30.221239
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,INVERNESS,EASYJET UK LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.000000,0,0.000000,0.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,KIRKWALL,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,142,61.971831,21.281690
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,7.500000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,165,0,3,12.500000,54.761905,19.047619,4.166667,2.976190,2.976190,1.785714,0.000000,0.000000,0.000000,1.785714,8.836364,156,86.538462,14.929487
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,LEEDS BRADFORD,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37,37.837838,29.135135
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET AIRLINE COMPANY LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93,84.946237,8.258065
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,96,0,0,16.666667,39.583333,25.000000,8.333333,6.250000,4.166667,0.000000,0.000000,0.000000,0.000000,0.000000,8.197917,0,0.000000,0.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0,0.000000,0.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,384,0,5,9.254499,48.843188,23.650386,7.455013,6.426735,3.084833,0.000000,0.000000,0.000000,0.000000,1.285347,8.182292,446,85.874439,6.683857
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,HEATHROW,FLYBE LTD,S,164,0,0,3.658537,36.585366,34.146341,15.243902,7.317073,2.439024,0.000000,0.609756,0.000000,0.000000,0.000000,12.079268,156,83.974359,9.262821
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,LONDON CITY,EASTERN AIRWAYS,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,LONDON CITY,FLYBE LTD,S,90,0,61,2.649007,18.543046,23.178808,3.973510,5.960265,3.973510,0.000000,1.324503,0.000000,0.000000,40.397351,18.588889,96,84.375000,6.916667
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET AIRLINE COMPANY LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34,97.058824,3.029412
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,27,0,0,3.703704,29.629630,48.148148,18.518519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.333333,0,0.000000,0.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,MANCHESTER,FLYBE LTD,S,269,0,1,2.222222,45.555556,35.185185,8.148148,3.703704,4.074074,0.370370,0.370370,0.000000,0.000000,0.370370,9.713755,320,85.312500,8.856250
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0,0.000000,0.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,237.000000
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,NEWCASTLE,FLYBE LTD,S,71,0,68,0.719424,20.863309,16.546763,2.158273,3.597122,5.035971,1.438849,0.719424,0.000000,0.000000,48.920863,19.450704,74,50.000000,43.837838
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,NORWICH,BMI REGIONAL,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,116,87.068966,10.431034
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,NORWICH,FLYBE LTD,S,136,0,26,11.111111,43.209877,17.901235,2.469136,3.703704,4.320988,0.617284,0.617284,0.000000,0.000000,16.049383,9.750000,124,51.612903,31.491935
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52,63.461538,30.038462
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148,56.756757,45.094595
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,SUMBURGH,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155,54.193548,28.883871
30/01/2019 15:50,201811,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,S,222,0,0,7.657658,52.252252,26.576577,6.756757,3.153153,3.153153,0.450450,0.000000,0.000000,0.000000,0.000000,7.653153,258,81.007752,10.399225
