run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
04/09/2018 11:28,201806,ABERDEEN,BULGARIA,BURGAS,BH AIR,C,13,0,0,0.000000,38.461538,46.153846,7.692308,0.000000,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,9.307692,13,100.000000,4.615385
04/09/2018 11:28,201806,ABERDEEN,LATVIA,RIGA,AIR BALTIC,S,18,0,0,0.000000,27.777778,33.333333,11.111111,5.555556,22.222222,0.000000,0.000000,0.000000,0.000000,0.000000,22.777778,26,69.230769,11.692308
04/09/2018 11:28,201806,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,18,0,0,0.000000,44.444444,50.000000,0.000000,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.222222,20,75.000000,13.150000
04/09/2018 11:28,201806,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18,44.444444,21.500000
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,60,0,0,1.666667,56.666667,28.333333,8.333333,1.666667,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,5.933333,60,91.666667,4.000000
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,147,0,5,1.973684,51.973684,32.894737,5.921053,2.631579,1.315789,0.000000,0.000000,0.000000,0.000000,3.289474,4.496599,216,86.574074,7.532407
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,S,42,0,0,4.761905,45.238095,30.952381,14.285714,2.380952,0.000000,2.380952,0.000000,0.000000,0.000000,0.000000,9.761905,55,50.909091,31.763636
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,EASTERN AIRWAYS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50,90.000000,7.160000
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,43,0,6,8.163265,18.367347,36.734694,10.204082,2.040816,8.163265,4.081633,0.000000,0.000000,0.000000,12.244898,20.790698,0,0.000000,0.000000
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121,74.380165,12.504132
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,FLYBE LTD,S,113,0,13,2.380952,39.682540,28.571429,9.523810,3.174603,4.761905,1.587302,0.000000,0.000000,0.000000,10.317460,12.132743,0,0.000000,0.000000
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,JERSEY,FLYBE LTD,S,10,0,0,0.000000,20.000000,40.000000,0.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.700000,8,100.000000,1.250000
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,KIRKWALL,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54,74.074074,15.722222
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,C,2,0,0,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,112.500000,0,0.000000,0.000000
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,188,0,2,11.578947,42.631579,26.842105,9.473684,3.684211,4.210526,0.526316,0.000000,0.000000,0.000000,1.052632,9.478723,122,85.245902,6.942623
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,LEEDS BRADFORD,EASTERN AIRWAYS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39,64.102564,18.974359
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,LEEDS BRADFORD,FLYBE LTD,S,1,0,40,0.000000,0.000000,0.000000,0.000000,2.439024,0.000000,0.000000,0.000000,0.000000,0.000000,97.560976,42.000000,0,0.000000,0.000000
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET AIRLINE COMPANY LTD,S,108,0,0,9.259259,27.777778,24.074074,19.444444,10.185185,9.259259,0.000000,0.000000,0.000000,0.000000,0.000000,18.759259,110,62.727273,25.336364
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,381,0,1,4.712042,51.570681,31.937173,6.544503,4.712042,0.261780,0.000000,0.000000,0.000000,0.000000,0.261780,5.530184,392,84.948980,9.288265
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,HEATHROW,FLYBE LTD,S,160,0,0,26.250000,39.375000,25.625000,5.000000,2.500000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,4.200000,156,83.333333,10.141026
04/09/2018 11:28,201806,ABERDEEN,UNITED KINGDOM,LONDON CITY,EASTERN AIRWAYS,S,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0,0.000000,0.000000
