run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
07/02/2019 12:52,201812,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,18,0,0,5.555556,33.333333,61.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.166667,18,61.111111,22.833333
07/02/2019 12:52,201812,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,56.250000,22.375000
07/02/2019 12:52,201812,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,50,0,0,0.000000,62.000000,24.000000,2.000000,8.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,15.000000,62,66.129032,17.500000
07/02/2019 12:52,201812,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
07/02/2019 12:52,201812,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,140,0,2,1.408451,33.098592,40.845070,2.112676,7.042254,12.676056,0.000000,1.408451,0.000000,0.000000,1.408451,21.078571,138,63.768116,23.355072
07/02/2019 12:52,201812,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,S,46,0,2,6.250000,43.750000,27.083333,12.500000,4.166667,2.083333,0.000000,0.000000,0.000000,0.000000,4.166667,8.217391,50,68.000000,27.180000
07/02/2019 12:52,201812,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,3,0,0,0.000000,33.333333,33.333333,0.000000,0.000000,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,30.666667,38,57.894737,41.894737
07/02/2019 12:52,201812,ABERDEEN,UNITED KINGDOM,FARNBOROUGH,LOGANAIR LTD,C,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0,0.000000,0.000000
07/02/2019 12:52,201812,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
07/02/2019 12:52,201812,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,FLYBE LTD,S,92,0,13,4.761905,21.904762,38.095238,6.666667,6.666667,6.666667,1.904762,0.952381,0.000000,0.000000,12.380952,18.608696,89,41.573034,40.404494
