run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
30/08/2019 14:01,201906,ABERDEEN,BULGARIA,BURGAS,BH AIR,C,12,0,0,0.000000,25.000000,41.666667,8.333333,8.333333,0.000000,16.666667,0.000000,0.000000,0.000000,0.000000,31.000000,13,84.615385,9.307692
30/08/2019 14:01,201906,ABERDEEN,LATVIA,RIGA,AIR BALTIC,S,18,0,0,0.000000,27.777778,55.555556,5.555556,5.555556,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,12.777778,18,61.111111,22.777778
30/08/2019 14:01,201906,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,26,0,0,0.000000,11.538462,53.846154,15.384615,11.538462,0.000000,7.692308,0.000000,0.000000,0.000000,0.000000,24.115385,18,94.444444,5.222222
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,58,0,0,1.724138,55.172414,34.482759,5.172414,3.448276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.379310,60,86.666667,5.933333
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,147,0,3,0.666667,34.000000,36.666667,11.333333,6.666667,5.333333,2.666667,0.000000,0.666667,0.000000,2.000000,26.156463,147,86.842105,4.496599
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42,80.952381,9.761905
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,50,0,0,2.000000,36.000000,34.000000,12.000000,4.000000,10.000000,2.000000,0.000000,0.000000,0.000000,0.000000,17.220000,0,0.000000,0.000000
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43,63.265306,20.790698
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0,0.000000,0.000000
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,GLASGOW,FLYBE LTD,S,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0,0.000000,0.000000
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,S,2,0,0,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.500000,0,0.000000,0.000000
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,FLYBE LTD,S,100,0,4,22.115385,46.153846,21.153846,2.884615,3.846154,0.000000,0.000000,0.000000,0.000000,0.000000,3.846154,3.290000,113,70.634921,12.132743
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,JERSEY,FLYBE LTD,S,10,0,0,0.000000,0.000000,20.000000,30.000000,30.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.500000,10,60.000000,20.700000
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,112.500000
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,163,0,4,10.778443,46.107784,26.946108,6.586826,5.389222,1.197605,0.598802,0.000000,0.000000,0.000000,2.395210,7.736196,188,81.052632,9.478723
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,LEEDS BRADFORD,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,42.000000
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET AIRLINE COMPANY LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108,61.111111,18.759259
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,344,0,2,8.381503,43.352601,25.433526,11.849711,7.514451,2.890173,0.000000,0.000000,0.000000,0.000000,0.578035,9.668605,381,88.219895,5.530184
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,HEATHROW,FLYBE LTD,S,160,0,0,8.125000,33.750000,35.625000,9.375000,6.250000,5.000000,1.875000,0.000000,0.000000,0.000000,0.000000,13.406250,160,91.250000,4.200000
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,LONDON CITY,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91,66.304348,18.736264
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET AIRLINE COMPANY LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42,52.380952,23.976190
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,46,0,0,0.000000,28.260870,28.260870,19.565217,17.391304,0.000000,4.347826,2.173913,0.000000,0.000000,0.000000,23.826087,0,0.000000,0.000000
30/08/2019 14:01,201906,ABERDEEN,UNITED KINGDOM,MANCHESTER,FLYBE LTD,S,289,0,5,6.122449,50.340136,27.891156,3.741497,3.401361,4.081633,2.040816,0.680272,0.000000,0.000000,1.700680,10.640138,308,82.692308,11.142857
