run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
05/08/2019 16:10,201905,ABERDEEN,LATVIA,RIGA,AIR BALTIC,S,16,0,0,6.250000,50.000000,18.750000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.875000,18,77.777778,8.722222
05/08/2019 16:10,201905,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,26,0,0,3.846154,30.769231,50.000000,7.692308,0.000000,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,11.961538,18,77.777778,9.611111
05/08/2019 16:10,201905,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,62,0,0,0.000000,48.387097,33.870968,6.451613,1.612903,4.838710,4.838710,0.000000,0.000000,0.000000,0.000000,15.516129,63,90.476190,4.634921
05/08/2019 16:10,201905,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,155,0,0,1.935484,50.322581,30.322581,11.612903,1.935484,3.870968,0.000000,0.000000,0.000000,0.000000,0.000000,7.935484,158,86.075949,7.417722
05/08/2019 16:10,201905,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43,78.723404,6.953488
05/08/2019 16:10,201905,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,60,0,0,5.000000,43.333333,25.000000,5.000000,13.333333,8.333333,0.000000,0.000000,0.000000,0.000000,0.000000,16.766667,0,0.000000,0.000000
05/08/2019 16:10,201905,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46,69.230769,16.086957
05/08/2019 16:10,201905,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
05/08/2019 16:10,201905,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
05/08/2019 16:10,201905,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,FLYBE LTD,S,112,0,0,16.964286,58.035714,10.714286,5.357143,7.142857,1.785714,0.000000,0.000000,0.000000,0.000000,0.000000,6.062500,121,58.273381,24.371901
