run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
24/02/2020 16:24,201912,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,22,0,0,27.272727,45.454545,27.272727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.545455,18,100.000000,2.166667
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,46,0,0,4.347826,54.347826,30.434783,8.695652,2.173913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.586957,50,86.000000,15.000000
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,143,0,0,12.587413,65.734266,16.783217,0.699301,2.097902,2.097902,0.000000,0.000000,0.000000,0.000000,0.000000,3.062937,140,75.352113,21.078571
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46,77.083333,8.217391
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,43,0,0,18.604651,48.837209,16.279070,9.302326,2.325581,4.651163,0.000000,0.000000,0.000000,0.000000,0.000000,7.511628,0,0.000000,0.000000
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,39,0,3,2.380952,21.428571,47.619048,7.142857,7.142857,4.761905,2.380952,0.000000,0.000000,0.000000,7.142857,15.564103,3,66.666667,30.666667
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,FARNBOROUGH,LOGANAIR LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,4.000000
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,FLYBE LTD,S,86,0,14,18.000000,30.000000,14.000000,10.000000,9.000000,3.000000,2.000000,0.000000,0.000000,0.000000,14.000000,13.895349,92,64.761905,18.608696
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,155.500000
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,147,0,2,11.409396,34.228188,34.899329,10.738255,4.026846,3.355705,0.000000,0.000000,0.000000,0.000000,1.342282,8.931973,146,81.879195,10.260274
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90,64.583333,19.100000
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,419,0,3,4.502370,45.023697,31.279621,9.952607,6.872038,1.658768,0.000000,0.000000,0.000000,0.000000,0.710900,8.303103,344,79.941860,11.122093
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,HEATHROW,FLYBE LTD,S,146,0,0,8.904110,42.465753,35.616438,6.164384,4.794521,2.054795,0.000000,0.000000,0.000000,0.000000,0.000000,6.869863,152,64.285714,22.151316
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,LONDON CITY,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77,45.901639,15.207792
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,60,0,0,1.666667,36.666667,40.000000,8.333333,11.666667,1.666667,0.000000,0.000000,0.000000,0.000000,0.000000,10.550000,46,69.565217,13.782609
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,MANCHESTER,FLYBE LTD,S,252,0,0,5.158730,62.301587,27.777778,2.380952,2.380952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.809524,239,76.639344,13.518828
24/02/2020 16:24,201912,ABERDEEN,UNITED KINGDOM,NEWCASTLE,FLYBE LTD,S,75,0,4,1.265823,35.443038,32.911392,6.329114,13.924051,1.265823,1.265823,2.531646,0.000000,0.000000,5.063291,18.386667,51,30.172414,19.000000
