run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
23/09/2020 11:05,201904,ABERDEEN,CANADA,TORONTO,SUNWING AIRLINES INC,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
23/09/2020 11:05,201904,ABERDEEN,LATVIA,RIGA,AIR BALTIC,S,18,0,0,0.000000,55.555556,44.444444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.222222,0,0.000000,0.000000
23/09/2020 11:05,201904,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,26,0,0,11.538462,50.000000,30.769231,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.269231,16,81.250000,7.437500
23/09/2020 11:05,201904,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,58,0,2,0.000000,36.666667,45.000000,6.666667,6.666667,0.000000,1.666667,0.000000,0.000000,0.000000,3.333333,8.500000,59,86.666667,8.101695
23/09/2020 11:05,201904,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,150,0,2,1.973684,49.342105,30.263158,8.552632,6.578947,1.973684,0.000000,0.000000,0.000000,0.000000,1.315789,7.966667,152,87.500000,7.138158
23/09/2020 11:05,201904,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39,70.000000,33.102564
23/09/2020 11:05,201904,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,59,0,1,1.666667,56.666667,28.333333,3.333333,5.000000,3.333333,0.000000,0.000000,0.000000,0.000000,1.666667,8.779661,0,0.000000,0.000000
23/09/2020 11:05,201904,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44,51.923077,27.772727
23/09/2020 11:05,201904,ABERDEEN,UNITED KINGDOM,DONCASTER SHEFFIELD,FLYBE LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.000000,0,0.000000,0.000000
23/09/2020 11:05,201904,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
